Textbox135,Textbox137,Textbox139,Textbox141,Textbox143,Textbox145,Textbox147,Textbox283,Textbox467,Textbox459,Textbox465,S_EIT_EFFV,Textbox461,Textbox285,Textbox457,Textbox455,Textbox453,Textbox451,Textbox421,Textbox437,Textbox435,Textbox433,Textbox431,Textbox423,Textbox429,Textbox425,Textbox469,Textbox471,Textbox475,Textbox477,Textbox473,Textbox427,Textbox489,Textbox493,Textbox529,Textbox531,Textbox533,Textbox541,Textbox539,Textbox537,Textbox535,Textbox527,Textbox525,Textbox523,Textbox519,Textbox521,Textbox517,Textbox515,Textbox513,Textbox511,Textbox509,Textbox507,Textbox505,Textbox503,Textbox501,Textbox499,Textbox497,Textbox495,Textbox491,Textbox218,Textbox220,Textbox224,Textbox222,Textbox228,Textbox226,Textbox230,Textbox232
2017,DELAWARE,230843,MORTON BORO,238502,SPRINGFIELD S D,0,,0,,0,,0,0,0,0,52,01/01/2008,0,,52,12000,0,Keystone Collections Group,546 Wendel Road,,,Irwin,PA,15642,,(724) 978-0300,,,(724) 978-0339,,www.keystonecollects.com,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(866) 701-7206,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com,,,,,,,,,,,,,,,231201,DELAWARE TAX COLLECTION DISTRICT
2017,LACKAWANNA,350783,MOSCOW BORO,356503,NORTH POCONO S D,0.5,,0.5,,0.5,,0,1,0,0,52,01/01/2008,0,,52,12000,0,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(866) 701-7206,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(866) 701-7206,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com,,,,,,,,,,,,,,,350606,LACKAWANNA TAX COLLECTION DISTRICT
2017,LANCASTER,361203,MOUNT JOY BORO,362203,DONEGAL S D,1,01/01/2012,0.5,,0.5,,0,1,0,0,47,01/01/2008,5,07/01/2006,52,12000,0,Lancaster County Tax Collection Bureau,1845 William Penn Way,,,Lancaster,PA,17601,,(717) 569-4521,,,(717) 569-1623,,www.lctcb.org,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(866) 701-7206,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com,Berkheimer Tax Innovations,1883 Jury Road,,,Penn Argyl,PA,18072,,(610) 588-0965,2394,,,,,360403,LANCASTER TAX COLLECTION DISTRICT
2017,ALLEGHENY,022193,MOUNT OLIVER BORO,027451,PITTSBURGH S D,0,,1,,2,07/01/2006,0,3,0,0,52,01/01/2005,0,,52,12000,0,Jordan Tax Service,102 Rahway Road,,,McMurray,PA,15317,,(412) 835-5243,,,(412) 835-5244,,www.jordantax.com,Jordan Tax Service,102 Rahway Road,,,McMurray,PA,15317,,(412) 835-5243,,,(412) 835-5244,,www.jordantax.com,,,,,,,,,,,,,,,700101,ALLEGHENY CENTRAL TAX COLLECTION DISTRICT
2017,MONROE,450303,MOUNT POCONO BORO,455403,POCONO MOUNTAIN S D,1,,0.5,01/01/2006,0.5,01/01/2006,0,1,0,0,52,01/01/2008,0,,52,12000,0,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(866) 701-7206,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(800) 360-8989,(610) 588-5765,jhunt@hab-inc.com,http://www.hab-inc.com,,,,,,,,,,,,,,,450304,MONROE TAX COLLECTION DISTRICT
2017,HUNTINGDON,310813,MOUNT UNION BORO,316003,MOUNT UNION AREA S D,1,01/01/2012,0.5,,0.5,,0,1,0,0,52,01/01/2010,0,,52,12000,0,Capital Tax Collection Bureau,506 State Rd,,,Marysville,PA,17053,,(717) 957-7281,,,(717) 957-7295,captax@captax.com,www.captax.com,Mount Union Borough,9 West Market Street,,,Mount Union,PA,17066,,(814) 542-4051,,,(814) 542-2493,muboro@comcast.net,,,,,,,,,,,,,,,,310302,HUNTINGDON TAX COLLECTION DISTRICT
2017,LANCASTER,361173,MOUNTVILLE BORO,363103,HEMPFIELD S D,0,,0.5,,0.5,,0,1,0,0,52,01/01/2016,0,,52,12000,0,Lancaster County Tax Collection Bureau,1845 William Penn Way,,,Lancaster,PA,17601,,(717) 569-4521,,,(717) 569-1623,,www.lctcb.org,Pamela J. Mitchell,21 East Main Street,PO Box 447,,Mountville,PA,17554,,(717) 285-5547,,,(717) 285-2094,info@mountvilleborough.com,http://MountvilleBorough.com,,,,,,,,,,,,,,,360803,LANCASTER TAX COLLECTION DISTRICT
2017,SCHUYLKILL,540963,MT CARBON BORO,546103,POTTSVILLE AREA S D,1,01/01/2012,0.5,,0.5,,0,1,0,0,5,01/01/2008,5,,10,0,0,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(866) 701-7206,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com,HARRY E. EBLING & ASSOCIATES,500 WEST MARKET STREET,,,POTTSVILLE,PA,17901,,(570) 628-2827,,,,,,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(866) 701-7206,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com,540602,SCHUYLKILL TAX COLLECTION DISTRICT
2017,NORTHUMBERLAND,490483,MT CARMEL BORO,495103,MOUNT CARMEL AREA S D,0.5,,0.5,,0.5,,0,1,0,0,5,01/01/2008,5,,10,0,0,Keystone Collections Group,546 Wendel Road,,,Irwin,PA,15642,,(724) 978-0300,,,(724) 978-0339,,www.keystonecollects.com,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(866) 701-7206,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com,Berkheimer-Bangor,50 N 7th St,,,Bangor,PA,18013,,(610) 599-3139,,(866) 701-8206,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com/,490304,NORTHUMBERLAND TAX COLLECTION DISTRICT
2017,NORTHUMBERLAND,490515,MT CARMEL TWP,495103,MOUNT CARMEL AREA S D,1,,0.5,,0.5,,0,1,0,0,47,01/01/2009,5,,52,12000,0,Keystone Collections Group,546 Wendel Road,,,Irwin,PA,15642,,(724) 978-0300,,,(724) 978-0339,,www.keystonecollects.com,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(866) 701-7206,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com,Berkheimer-Bangor,50 N 7th St,,,Bangor,PA,18013,,(610) 599-3139,,(866) 701-8206,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com/,490305,NORTHUMBERLAND TAX COLLECTION DISTRICT
2017,LEBANON,380363,MT GRETNA BORO,381303,CORNWALL-LEBANON S D,0,,0.5,,0.5,07/01/2013,0,1,0,0,0,,0,,0,0,0,Keystone Collections Group,546 Wendel Road,,,Irwin,PA,15642,,(724) 978-0300,,,(724) 978-0339,,www.keystonecollects.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380202,LEBANON TAX COLLECTION DISTRICT
2017,CUMBERLAND,210453,MT HOLLY SPRINGS BORO,211103,CARLISLE AREA S D,1,,0.5,,1.1,07/01/2016,0,1.6,0,0,52,01/01/2008,0,,52,12000,0,Cumberland County Tax Bureau,"21 Waterford Drive, Suite 201",,,Mechanicsburg,PA,17050,,(717) 590-7997,,,(717) 590-7998,,www.cumberlandtax.org,Cumberland County Tax Bureau,"21 Waterford Drive, Suite 201",,,Mechanicsburg,PA,17050,,(717) 590-7997,,,(717) 590-7998,,www.cumberlandtax.org,,,,,,,,,,,,,,,210303,CUMBERLAND TAX COLLECTION DISTRICT
2017,MCKEAN,420483,MT JEWETT BORO,422303,KANE AREA S D,1,,0.5,,0.7,07/01/2016,0,1.2,0,0,0,,0,,0,0,0,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(866) 701-7206,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420205,MCKEAN TAX COLLECTION DISTRICT
2017,LANCASTER,361235,MT JOY TWP,362203,DONEGAL S D,1,01/01/2012,0.5,,0.5,,0,1,0,0,0,,5,07/01/2006,5,0,0,Lancaster County Tax Collection Bureau,1845 William Penn Way,,,Lancaster,PA,17601,,(717) 569-4521,,,(717) 569-1623,,www.lctcb.org,,,,,,,,,,,,,,,Donegal School District - Sandee Rinard,1051 Koser Road,,,Mount Joy,PA,17552,,(717) 492-1310,,,(717) 492-1350,,http://www.donegal.k12.pa.us,360404,LANCASTER TAX COLLECTION DISTRICT
2017,LANCASTER,361235,MT JOY TWP,362403,ELIZABETHTOWN AREA S D,1,01/01/2012,0.5,,0.5,,0,1,0,0,0,,0,,0,0,0,Lancaster County Tax Collection Bureau,1845 William Penn Way,,,Lancaster,PA,17601,,(717) 569-4521,,,(717) 569-1623,,www.lctcb.org,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360603,LANCASTER TAX COLLECTION DISTRICT
2017,ADAMS,010755,MT JOY TWP,013753,GETTYSBURG AREA S D,1,01/01/2012,0.5,,1.2,07/01/2016,0,1.7,0,0,5,01/01/2010,5,01/01/2010,10,0,0,York Adams Tax Bureau,1405 North Duke Street,PO Box 15627,,York,PA,17405,,(717) 845-1584,,,(717) 854-6376,,www.yatb.com,York Adams Tax Bureau,1405 North Duke Street,PO Box 15627,,York,PA,17405,,(717) 845-1584,,,(717) 854-6376,,www.yatb.com,York Adams Tax Bureau-Gettysburg Office,240 West Street,PO Box 4374,,Gettysburg,PA,17325,4374,(717) 334-4000,,,(717) 337-2565,info@yatb.com,http://www.yatb.com,010406,ADAMS TAX COLLECTION DISTRICT
2017,ADAMS,010755,MT JOY TWP,015203,LITTLESTOWN AREA S D,1,01/01/2012,0.5,,1.1,07/01/2016,0,1.6,0,0,5,01/01/2010,5,01/01/2015,10,0,0,York Adams Tax Bureau,1405 North Duke Street,PO Box 15627,,York,PA,17405,,(717) 845-1584,,,(717) 854-6376,,www.yatb.com,York Adams Tax Bureau,1405 North Duke Street,PO Box 15627,,York,PA,17405,,(717) 845-1584,,,(717) 854-6376,,www.yatb.com,York Adams Tax Bureau,1405 North Duke Street,PO Box 15627,,York,PA,17405,,(717) 845-1584,,,(717) 854-6376,,www.yatb.com,010504,ADAMS TAX COLLECTION DISTRICT
2017,ALLEGHENY,022164,MT LEBANON TWP,026402,MOUNT LEBANON S D,0,,0.8,,0.5,,0,1.3,0,0,47,01/01/2008,5,01/01/2006,52,12000,12000,Jordan Tax Service,102 Rahway Road,,,McMurray,PA,15317,,(412) 835-5243,,,(412) 835-5244,,www.jordantax.com,Jordan Tax Service,102 Rahway Road,,,McMurray,PA,15317,,(412) 835-5243,,,(412) 835-5244,,www.jordantax.com,Jordan Tax Services,102 Rahway Road,,,McMurray,PA,15317,,(724) 731-2300,,,,,,731201,ALLEGHENY SOUTHWEST TAX COLLECTION DISTRICT
2017,BERKS,061203,MT PENN BORO,060503,ANTIETAM S D,1,,0.5,,0.5,07/01/2009,0,1,0,0,52,01/01/2008,0,,52,12000,0,Berks Earned Income Tax Bureau,1125 Berkshire Blvd,Suite 115,,Wyomissing,PA,19610,,(610) 372-8439,,(855) 372-8439,(610) 372-1102,beitb@berkseit.com,http://berkseit.com,Berks Earned Income Tax Bureau,1125 Berkshire Blvd,Suite 115,,Wyomissing,PA,19610,,(610) 372-8439,,(855) 372-8439,(610) 372-1102,beitb@berkseit.com,http://berkseit.com,,,,,,,,,,,,,,,060102,BERKS TAX COLLECTION DISTRICT
2017,WESTMORELAND,650993,MT PLEASANT BORO,655903,MT PLEASANT AREA S D,0.5,,0.5,,0.5,,0,1,0,0,47,01/01/2012,5,,52,12000,0,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(866) 701-7206,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(800) 360-8989,(610) 588-5765,jhunt@hab-inc.com,http://www.hab-inc.com,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(866) 701-7206,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com,651203,WESTMORELAND TAX COLLECTION DISTRICT
2017,COLUMBIA,190725,MT PLEASANT TWP,191503,CENTRAL COLUMBIA S D,1,,0.5,,1.05,07/01/2016,0,1.55,0,0,0,,0,,0,0,0,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(866) 701-7206,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190402,COLUMBIA TAX COLLECTION DISTRICT
2017,ADAMS,010785,MT PLEASANT TWP,011603,CONEWAGO VALLEY S D,1,01/01/2012,0.5,,1,07/01/2016,0,1.5,0,0,0,,10,01/01/2008,10,0,0,York Adams Tax Bureau,1405 North Duke Street,PO Box 15627,,York,PA,17405,,(717) 845-1584,,,(717) 854-6376,,www.yatb.com,,,,,,,,,,,,,,,York Adams Tax Bureau,1405 North Duke Street,PO Box 15627,,York,PA,17405,,(717) 845-1584,,,(717) 854-6376,,www.yatb.com,010207,ADAMS TAX COLLECTION DISTRICT
2017,WAYNE,640485,MT PLEASANT TWP,583003,FOREST CITY REGN S D,0,,0.5,,0.5,01/01/2016,0,1,0,0,0,,0,,0,0,0,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(866) 701-7206,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580306,SUSQUEHANNA TAX COLLECTION DISTRICT
2017,WASHINGTON,631265,MT PLEASANT TWP,632403,FORT CHERRY S D,1,01/01/1960,0.5,01/01/1960,0.5,,0,1,0,0,52,01/01/2012,0,,52,12000,0,Keystone Collections Group,546 Wendel Road,,,Irwin,PA,15642,,(724) 978-0300,,,(724) 978-0339,,www.keystonecollects.com,Keystone Collections Group,546 Wendel Road,,,Irwin,PA,15642,,(724) 978-0300,,,(724) 978-0339,,www.keystonecollects.com,,,,,,,,,,,,,,,630903,WASHINGTON TAX COLLECTION DISTRICT
2017,ADAMS,010785,MT PLEASANT TWP,015203,LITTLESTOWN AREA S D,1,01/01/2012,0.5,,1.1,07/01/2016,0,1.6,0,0,0,,10,01/01/2015,10,0,0,York Adams Tax Bureau,1405 North Duke Street,PO Box 15627,,York,PA,17405,,(717) 845-1584,,,(717) 854-6376,,www.yatb.com,,,,,,,,,,,,,,,York Adams Tax Bureau,1405 North Duke Street,PO Box 15627,,York,PA,17405,,(717) 845-1584,,,(717) 854-6376,,www.yatb.com,010505,ADAMS TAX COLLECTION DISTRICT
2017,WESTMORELAND,651025,MT PLEASANT TWP,655903,MT PLEASANT AREA S D,1,,0.5,,0.5,,0,1,0,0,47,01/01/2008,5,,52,12000,0,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(866) 701-7206,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(800) 360-8989,(610) 588-5765,jhunt@hab-inc.com,http://www.hab-inc.com,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(866) 701-7206,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com,651204,WESTMORELAND TAX COLLECTION DISTRICT
2017,YORK,671143,MT WOLF BORO,674403,NORTHEASTERN YORK CO SD,0,,0.5,,0.5,,0,1,0,0,52,01/01/2008,0,,52,12000,0,York Adams Tax Bureau,1405 North Duke Street,PO Box 15627,,York,PA,17405,,(717) 845-1584,,,(717) 854-6376,,www.yatb.com,Charles Stambaugh,P.O. Box 357,,,Mt. Wolf,PA,17347,0357,(717) 266-1574,,,,,,,,,,,,,,,,,,,,670604,YORK TAX COLLECTION DISTRICT
2017,BUTLER,101145,MUDDY CREEK TWP,107503,SLIPPERY ROCK A S D,1,01/01/2010,0.5,,0.5,,0,1,0,0,52,01/01/2008,0,,52,12000,0,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(866) 701-7206,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(800) 360-8989,(610) 588-5765,jhunt@hab-inc.com,http://www.hab-inc.com,,,,,,,,,,,,,,,100605,BUTLER TAX COLLECTION DISTRICT
2017,BERKS,061234,MUHLENBERG TWP,065503,MUHLENBERG S D,1,,0.5,,0.5,,0,1,0,0,47,01/01/2008,5,,52,12000,0,Berks Earned Income Tax Bureau,1125 Berkshire Blvd,Suite 115,,Wyomissing,PA,19610,,(610) 372-8439,,(855) 372-8439,(610) 372-1102,beitb@berkseit.com,http://berkseit.com,Berks Earned Income Tax Bureau,1125 Berkshire Blvd,Suite 115,,Wyomissing,PA,19610,,(610) 372-8439,,(855) 372-8439,(610) 372-1102,beitb@berkseit.com,http://berkseit.com,Berks County EIT Bureau,1125 Berkshire Blvd,Suite 115,,Wyomissing,PA,19610,,(610) 372-8439,,(855) 372-8439,(610) 372-1102,Berkseit@1usa.com,http://www.berkseit.com,061102,BERKS TAX COLLECTION DISTRICT
2017,LYCOMING,410963,MUNCY BORO,415303,MUNCY S D,0.5,04/01/1953,0.5,04/01/1953,1.25,07/01/2016,0,1.75,0,0,47,01/01/2009,5,,52,12000,0,Municipal and School Earned Income Tax Office,2790 West Fourth Street,,,Williamsport,PA,17701,,(570) 601-3980,,,,,www.wasd.org,Muncy Borough Treasurer,14 North Washington Street,,,Muncy,PA,17756,,(570) 546-3952,102,,(570) 546-3952,muncyborofin@comcast.net,,Muncy Borough,14 N Washington St,PO Box 384,,MUNCY,PA,17756,,(570) 546-3952,,,,,,410601,LYCOMING TAX COLLECTION DISTRICT
2017,LYCOMING,410995,MUNCY CREEK TWP,415303,MUNCY S D,0.5,,0.5,,1.25,07/01/2016,0,1.75,0,0,5,,5,,10,0,0,Municipal and School Earned Income Tax Office,2790 West Fourth Street,,,Williamsport,PA,17701,,(570) 601-3980,,,,,www.wasd.org,Cindy Newcomer,575 Route 442 Highway,,,Muncy,PA,17756,,(570) 546-6067,,,(570) 546-6077,muncycreektwp@comcast.net,,Cindy Newcomer,575 Route 442 Hwy.,,,Muncy,PA,17756,,(570) 546-6067,,,,,,410602,LYCOMING TAX COLLECTION DISTRICT
2017,LYCOMING,411025,MUNCY TWP,415303,MUNCY S D,0.5,01/01/2004,0.5,01/01/2004,1.25,07/01/2016,0,1.75,0,0,47,01/01/2008,5,,52,12000,0,Municipal and School Earned Income Tax Office,2790 West Fourth Street,,,Williamsport,PA,17701,,(570) 601-3980,,,,,www.wasd.org,Ann Smith,409 Yetter Road,,,Pennsdale,PA,17756,,(570) 546-8538,,,,,,Ann Smith,409 Yetter Road,,,Pennsdale,PA,17756,,(570) 546-8538,,,,,,410603,LYCOMING TAX COLLECTION DISTRICT
2017,ALLEGHENY,022223,MUNHALL BORO,028833,STEEL VALLEY S D,0,,0.5,,0.5,,0,1,0,0,47,01/01/2008,5,01/01/2008,52,12000,0,Jordan Tax Service,102 Rahway Road,,,McMurray,PA,15317,,(412) 835-5243,,,(412) 835-5244,,www.jordantax.com,LEGAL TAX SERVICE,714 LEBANON ROAD,,,WEST MIFFLIN,PA,15236,6060,(412) 464-9555,,,(412) 464-2425,,http://legaltaxservice.com/,"Legal Tax Service, Inc.",P.O. Box 10060,,,Pittsburgh,PA,10060,,(412) 464-9555,,,,,,731502,ALLEGHENY SOUTHWEST TAX COLLECTION DISTRICT
2017,CAMBRIA,111205,MUNSTER TWP,116003,PENN CAMBRIA S D,0.5,,0.5,,0.5,,0,1,0,0,0,,10,01/01/2013,10,0,0,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(866) 701-7206,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com,,,,,,,,,,,,,,,"J. P. Harris Associates, LLC",P.O. Box 226,,,MECHANICSBURG,PA,17055,,(866) 766-0226,,(866) 766-0226,,jpharrisassoc@comcast.net,http://jpharrisassociates.com,110910,CAMBRIA TAX COLLECTION DISTRICT
2017,WESTMORELAND,651043,MURRYSVILLE BORO,652603,FRANKLIN REGIONAL S D,0,,0.5,,0.5,,0,1,0,0,47,01/01/2008,5,01/01/2008,52,12000,12000,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(866) 701-7206,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com,Keystone Collections Group,546 Wendel Road,,,Irwin,PA,15642,,(724) 978-0300,,,(724) 978-0339,,www.keystonecollects.com,Keystone Municipal Collections,118 Wendel Rd,,,Irwin,PA,15642,,(724) 978-0300,,(866) 539-1100,(724) 978-0339,results@keystonecollects.com,http://www.keystonecollects.com,650403,WESTMORELAND TAX COLLECTION DISTRICT
2017,LEBANON,380393,MYERSTOWN BORO,382303,EASTERN LEBANON CO S D,0,,0.5,,0.5,,0,1,0,0,52,01/01/2008,0,,52,12000,0,Keystone Collections Group,546 Wendel Road,,,Irwin,PA,15642,,(724) 978-0300,,,(724) 978-0339,,www.keystonecollects.com,Keystone Collections Group,546 Wendel Road,,,Irwin,PA,15642,,(724) 978-0300,,,(724) 978-0339,,www.keystonecollects.com,,,,,,,,,,,,,,,380304,LEBANON TAX COLLECTION DISTRICT
2017,LUZERNE,401322,NANTICOKE CITY,402603,GREATER NANTICOKE A S D,1,01/01/2009,1.5,01/01/2009,0.5,,0,2,0,0,47,01/01/2009,5,,52,12000,0,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(866) 701-7206,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(866) 701-7206,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(866) 701-7206,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com,400302,LUZERNE TAX COLLECTION DISTRICT
2017,CAMBRIA,111233,NANTY GLO BORO,110603,BLACKLICK VALLEY S D,1,01/01/2004,0.5,,0.5,,0,1,0,0,52,01/01/2009,0,,52,12000,0,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(866) 701-7206,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com,JUDITH SHERWOOD,1015 FIRST STREET,SUITE 3,,NANTY GLO,PA,15943,,(814) 749-5270,,,,,,,,,,,,,,,,,,,,110102,CAMBRIA TAX COLLECTION DISTRICT
2017,BEDFORD,050725,NAPIER TWP,051503,CHESTNUT RIDGE S D,1,,0.5,,0.5,,0,1,0,0,0,,0,,0,0,0,Keystone Collections Group,546 Wendel Road,,,Irwin,PA,15642,,(724) 978-0300,,,(724) 978-0339,,www.keystonecollects.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,050205,BEDFORD TAX COLLECTION DISTRICT
2017,MONTGOMERY,460873,NARBERTH BORO,464502,LOWER MERION S D,0,,0,,0,,0,0,0,0,0,,5,07/01/2008,5,0,0,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(866) 701-7206,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com,,,,,,,,,,,,,,,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(866) 701-7206,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com,460702,MONTGOMERY TAX COLLECTION DISTRICT
2017,NORTHAMPTON,480633,NAZARETH BORO,484803,NAZARETH AREA S D,1,,0.5,,0.7,07/01/2016,0,1.2,0,0,52,01/01/2008,0,,52,12000,0,Keystone Collections Group,546 Wendel Road,,,Irwin,PA,15642,,(724) 978-0300,,,(724) 978-0339,,www.keystonecollects.com,Keystone Collections Group,546 Wendel Road,,,Irwin,PA,15642,,(724) 978-0300,,,(724) 978-0339,,www.keystonecollects.com,,,,,,,,,,,,,,,480403,NORTHAMPTON TAX COLLECTION DISTRICT
2017,TIOGA,590785,NELSON TWP,596003,NORTHERN TIOGA S D,1,01/01/2012,0.5,,1.2,07/01/2016,0,1.7,0,0,0,,5,,5,0,0,Keystone Collections Group,546 Wendel Road,,,Irwin,PA,15642,,(724) 978-0300,,,(724) 978-0339,,www.keystonecollects.com,,,,,,,,,,,,,,,Keystone Collections Group,546 Wendel Road,,,Irwin,PA,15642,,(724) 978-0300,,,(724) 978-0339,,www.keystonecollects.com,590111,TIOGA TAX COLLECTION DISTRICT
2017,LUZERNE,401353,NESCOPECK BORO,191103,BERWICK AREA S D,1,,0.5,,0.5,,0,1,0,0,47,01/01/2008,5,01/01/2009,52,12000,0,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(866) 701-7206,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(866) 701-7206,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(866) 701-7206,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com,190205,COLUMBIA TAX COLLECTION DISTRICT
2017,LUZERNE,401385,NESCOPECK TWP,191103,BERWICK AREA S D,0.5,,0.5,,0.5,,0,1,0,0,47,01/01/2009,5,01/01/2009,52,12000,0,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(866) 701-7206,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(866) 701-7206,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(866) 701-7206,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com,190206,COLUMBIA TAX COLLECTION DISTRICT
2017,LAWRENCE,370245,NESHANNOCK TWP,375203,NESHANNOCK TWP S D,1,,0.5,,0.5,,0,1,0,0,0,,10,,10,0,0,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(866) 701-7206,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com,,,,,,,,,,,,,,,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(866) 701-7206,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com,370401,LAWRENCE TAX COLLECTION DISTRICT
